city,date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
Chennai,2004-08-18,36.6,28.3,41.5,30.4,0.0,0.0,3,18.0,28.4,225
Chennai,2004-08-19,35.8,28.8,38.8,29.9,0.0,0.0,3,21.4,33.8,271
Chennai,2004-08-20,37.2,28.4,38.2,29.0,0.0,0.0,3,23.0,43.6,279
Chennai,2004-08-21,36.0,28.5,38.3,29.2,0.2,0.2,51,20.4,36.7,268
Chennai,2004-08-22,36.8,28.4,41.4,28.9,0.0,0.0,3,20.9,37.4,248
Chennai,2004-08-23,36.0,28.0,40.7,29.3,0.0,0.0,3,24.2,34.9,236
Chennai,2004-08-24,36.2,27.2,41.2,30.5,0.5,0.5,51,22.6,37.8,194
Chennai,2004-08-25,36.4,28.7,41.7,30.2,0.0,0.0,3,17.4,30.2,201
Chennai,2004-08-26,36.0,28.2,40.9,31.1,0.0,0.0,3,16.5,26.3,204
Chennai,2004-08-27,36.7,28.8,41.6,30.4,0.0,0.0,3,18.2,31.3,211
Chennai,2004-08-28,35.5,28.5,40.2,31.0,0.5,0.5,51,17.2,33.1,200
Chennai,2004-08-29,35.2,28.3,39.0,31.3,0.0,0.0,3,17.9,31.3,200
Chennai,2004-08-30,36.1,27.9,40.6,30.8,0.3,0.3,51,19.4,30.6,206
Chennai,2004-08-31,36.2,28.2,40.1,31.3,0.0,0.0,3,18.1,32.8,238
Chennai,2004-09-01,35.5,28.0,39.0,31.4,0.0,0.0,3,17.1,33.5,304
Chennai,2004-09-02,35.9,27.8,41.7,32.5,0.0,0.0,3,14.8,25.6,183
Chennai,2004-09-03,36.2,28.5,41.5,31.1,0.1,0.1,51,18.6,31.0,206
Chennai,2004-09-04,35.4,25.8,41.7,30.9,6.3,6.3,61,15.3,30.2,231
Chennai,2004-09-05,29.7,24.8,35.1,28.9,23.7,23.7,63,12.0,23.0,236
Chennai,2004-09-06,29.2,23.9,32.9,27.5,19.2,19.2,63,15.1,28.4,228
Chennai,2004-09-07,31.0,25.5,36.2,29.5,4.9,4.9,61,18.4,28.1,201
Chennai,2004-09-08,31.2,25.4,35.9,28.8,15.9,15.9,63,20.6,33.1,210
Chennai,2004-09-09,32.0,25.3,37.0,28.6,12.6,12.6,63,17.5,33.5,231
Chennai,2004-09-10,27.9,25.1,32.2,28.1,19.3,19.3,63,17.4,31.7,236
Chennai,2004-09-11,32.3,25.0,37.4,27.8,3.5,3.5,61,16.2,34.9,263
Chennai,2004-09-12,31.4,25.7,35.5,28.1,0.0,0.0,3,16.1,28.1,247
Chennai,2004-09-13,31.5,26.2,37.0,30.0,0.0,0.0,3,13.0,23.0,209
Chennai,2004-09-14,32.7,26.5,37.9,30.4,0.1,0.1,51,22.9,31.3,201
Chennai,2004-09-15,33.1,25.5,39.4,29.0,11.1,11.1,63,16.3,34.9,225
Chennai,2004-09-16,33.0,25.3,39.3,29.5,0.3,0.3,51,17.1,24.8,225
Chennai,2004-09-17,33.1,25.8,39.9,29.2,0.0,0.0,3,16.8,26.6,204
Chennai,2004-09-18,33.7,26.2,40.2,30.3,0.1,0.1,51,17.5,26.6,207
Chennai,2004-09-19,33.5,26.5,40.2,30.6,3.7,3.7,61,16.5,27.4,211
Chennai,2004-09-20,32.1,25.4,40.2,30.3,4.0,4.0,55,13.4,26.3,209
Chennai,2004-09-21,31.1,25.4,39.7,30.2,2.8,2.8,61,12.3,23.4,168
Chennai,2004-09-22,31.4,25.1,38.1,29.8,3.8,3.8,55,12.0,24.8,155
Chennai,2004-09-23,29.7,25.4,34.6,30.5,4.5,4.5,61,14.0,26.3,137
Chennai,2004-09-24,27.2,24.1,31.8,28.4,22.7,22.7,63,13.3,25.2,81
Chennai,2004-09-25,28.7,24.2,34.0,29.3,15.8,15.8,63,12.4,26.3,123
Chennai,2004-09-26,29.9,24.1,35.9,28.9,12.9,12.9,61,15.5,32.8,103
Chennai,2004-09-27,29.2,24.5,35.5,29.2,8.7,8.7,61,11.6,32.4,107
Chennai,2004-09-28,28.7,24.6,32.5,29.1,6.8,6.8,55,13.7,27.0,100
Chennai,2004-09-29,29.4,23.9,36.4,29.2,4.1,4.1,61,9.8,22.0,85
Chennai,2004-09-30,30.9,24.4,38.1,30.2,2.4,2.4,61,11.8,24.1,82
Chennai,2004-10-01,30.9,24.8,37.1,30.4,2.1,2.1,55,8.2,19.8,94
Chennai,2004-10-02,28.6,25.0,33.4,29.2,8.7,8.7,55,13.8,25.2,287
Chennai,2004-10-03,30.9,23.9,34.6,26.7,9.9,9.9,61,18.9,38.5,269
Chennai,2004-10-04,31.5,25.2,35.9,27.9,1.1,1.1,51,17.4,33.8,255
Chennai,2004-10-05,31.1,25.5,35.4,28.5,0.0,0.0,3,15.2,26.6,236
Chennai,2004-10-06,32.0,25.9,37.3,28.9,0.0,0.0,3,15.6,28.4,223
Chennai,2004-10-07,32.1,25.5,38.2,30.3,0.0,0.0,3,15.6,23.4,193
Chennai,2004-10-08,32.4,24.5,38.4,28.5,0.0,0.0,3,13.6,23.8,191
Chennai,2004-10-09,31.6,25.8,37.9,31.0,0.0,0.0,3,14.8,22.3,192
Chennai,2004-10-10,31.9,25.7,38.8,31.4,1.7,1.7,53,12.5,23.0,192
Chennai,2004-10-11,31.2,24.7,38.0,30.2,5.7,5.7,61,11.7,24.8,128
Chennai,2004-10-12,30.1,24.6,37.2,30.1,1.8,1.8,55,12.8,25.6,84
Chennai,2004-10-13,30.1,24.8,36.2,30.3,3.1,3.1,53,10.5,20.5,112
Chennai,2004-10-14,31.0,24.5,37.3,29.8,0.3,0.3,51,9.6,21.2,192
Chennai,2004-10-15,31.5,24.9,37.7,29.1,2.4,2.4,55,13.3,22.7,291
Chennai,2004-10-16,30.3,24.2,36.4,29.0,3.1,3.1,53,11.8,23.8,18
Chennai,2004-10-17,27.8,24.9,33.0,28.8,8.9,8.9,61,15.3,27.7,36
Chennai,2004-10-18,27.9,24.4,31.9,28.3,16.2,16.2,61,15.3,35.3,33
Chennai,2004-10-19,28.6,24.3,32.5,27.9,14.9,14.9,63,17.6,38.5,41
Chennai,2004-10-20,28.9,24.1,33.3,28.0,14.8,14.8,63,16.0,29.2,36
Chennai,2004-10-21,28.3,23.9,33.7,28.6,7.0,7.0,61,15.1,29.9,38
Chennai,2004-10-22,28.4,24.3,32.5,28.2,3.9,3.9,53,17.2,32.8,42
Chennai,2004-10-23,28.0,23.9,32.0,28.0,3.9,3.9,51,14.0,30.2,52
Chennai,2004-10-24,28.9,24.2,33.9,28.6,2.0,2.0,53,14.6,28.4,42
Chennai,2004-10-25,28.3,24.3,32.3,28.1,6.7,6.7,53,20.9,36.0,44
Chennai,2004-10-26,29.7,24.4,34.6,28.5,6.3,6.3,53,19.4,35.3,42
Chennai,2004-10-27,28.4,24.2,33.2,27.4,4.1,4.1,53,17.7,39.2,41
Chennai,2004-10-28,28.0,23.5,32.2,27.7,15.0,15.0,61,15.7,31.0,48
Chennai,2004-10-29,25.3,23.6,30.0,27.7,48.0,48.0,63,15.4,29.2,61
Chennai,2004-10-30,25.0,23.4,29.2,26.7,82.7,82.7,63,14.4,29.2,72
Chennai,2004-10-31,25.7,23.6,30.1,27.5,31.5,31.5,63,13.2,26.3,41
Chennai,2004-11-01,28.0,23.5,32.4,27.4,6.6,6.6,53,18.2,33.5,26
Chennai,2004-11-02,28.4,23.7,33.4,27.9,4.0,4.0,61,16.3,30.2,33
Chennai,2004-11-03,29.4,24.9,31.9,27.6,0.0,0.0,3,20.4,37.4,47
Chennai,2004-11-04,28.9,24.3,30.2,26.4,0.3,0.3,51,23.4,40.3,33
Chennai,2004-11-05,25.4,23.4,29.8,25.2,45.1,45.1,63,23.2,42.8,28
Chennai,2004-11-06,26.8,21.1,30.7,22.4,21.5,21.5,61,16.2,34.6,12
Chennai,2004-11-07,28.0,23.3,32.6,27.1,8.0,8.0,55,14.4,28.8,69
Chennai,2004-11-08,28.5,24.1,34.3,29.0,5.6,5.6,53,11.7,31.0,96
Chennai,2004-11-09,28.7,23.6,33.3,28.0,5.8,5.8,61,13.6,28.1,83
Chennai,2004-11-10,29.0,24.1,33.9,28.5,10.6,10.6,61,16.4,29.2,67
Chennai,2004-11-11,29.2,24.2,32.3,28.9,2.4,2.4,53,18.7,32.4,62
Chennai,2004-11-12,27.1,24.3,30.8,28.6,12.1,12.1,61,13.7,28.1,70
Chennai,2004-11-13,28.8,24.5,32.3,28.1,0.5,0.5,51,22.8,39.2,48
Chennai,2004-11-14,28.8,24.4,31.8,27.8,0.9,0.9,51,23.5,41.4,32
Chennai,2004-11-15,28.8,24.3,32.1,27.4,0.0,0.0,3,21.1,36.0,39
Chennai,2004-11-16,29.3,23.0,33.3,26.7,0.1,0.1,51,14.2,28.1,39
Chennai,2004-11-17,29.1,23.5,33.3,27.0,0.0,0.0,3,14.5,25.6,53
Chennai,2004-11-18,28.6,22.0,31.5,25.0,0.0,0.0,3,16.8,30.2,32
Chennai,2004-11-19,28.3,20.9,30.6,23.2,0.0,0.0,3,18.5,32.8,31
Chennai,2004-11-20,28.3,21.6,30.7,23.6,0.0,0.0,3,21.4,36.7,25
Chennai,2004-11-21,28.3,23.1,30.4,25.4,0.0,0.0,3,21.6,38.2,29
Chennai,2004-11-22,28.3,23.7,30.4,25.7,0.0,0.0,3,20.9,36.7,28
Chennai,2004-11-23,28.1,23.8,30.0,26.1,0.0,0.0,3,19.2,32.4,22
Chennai,2004-11-24,28.4,23.4,31.2,25.6,0.1,0.1,51,19.2,34.6,25
Chennai,2004-11-25,28.7,23.5,30.8,25.8,0.6,0.6,51,20.4,36.0,37
Chennai,2004-11-26,27.0,23.0,30.2,26.0,5.4,5.4,51,18.3,34.9,39
Chennai,2004-11-27,28.3,23.2,30.8,25.9,1.9,1.9,51,24.5,41.4,39
Chennai,2004-11-28,28.4,23.9,29.4,25.3,0.0,0.0,2,24.4,41.8,27
Chennai,2004-11-29,28.3,21.7,29.2,23.5,0.0,0.0,2,24.8,42.5,23
Chennai,2004-11-30,28.1,22.0,29.1,24.0,0.0,0.0,2,22.3,38.5,19
Chennai,2004-12-01,28.1,22.0,29.6,23.9,0.0,0.0,3,21.7,37.4,22
Chennai,2004-12-02,27.9,23.5,29.0,25.7,1.4,1.4,51,24.2,40.0,27
Chennai,2004-12-03,28.3,23.5,29.6,25.3,0.7,0.7,51,26.7,45.7,29
Chennai,2004-12-04,28.0,21.9,28.5,22.8,0.0,0.0,1,24.6,43.2,28
Chennai,2004-12-05,28.0,21.5,28.9,22.9,0.0,0.0,2,21.6,37.4,32
Chennai,2004-12-06,28.0,18.6,29.2,20.1,0.0,0.0,2,16.7,29.9,27
Chennai,2004-12-07,27.8,21.4,28.1,22.7,0.0,0.0,2,20.8,37.1,23
Chennai,2004-12-08,27.9,23.1,30.0,25.2,1.9,1.9,51,21.7,38.5,37
Chennai,2004-12-09,28.1,23.0,30.4,25.1,0.6,0.6,51,21.1,37.1,28
Chennai,2004-12-10,27.7,21.9,28.2,24.3,0.0,0.0,2,21.7,40.0,36
Chennai,2004-12-11,28.1,22.8,28.9,23.9,0.0,0.0,2,22.9,40.3,28
Chennai,2004-12-12,28.0,23.2,28.3,25.1,1.5,1.5,51,26.8,44.6,31
Chennai,2004-12-13,28.1,24.0,28.9,25.6,0.9,0.9,51,24.8,41.0,30
Chennai,2004-12-14,27.9,23.2,29.0,25.1,1.7,1.7,51,25.1,43.9,30
Chennai,2004-12-15,27.9,22.1,28.1,23.9,0.0,0.0,3,24.8,42.5,36
Chennai,2004-12-16,28.0,22.7,28.7,23.6,0.0,0.0,2,20.6,36.7,42
Chennai,2004-12-17,27.8,20.6,29.0,22.4,0.0,0.0,3,19.9,35.6,38
Chennai,2004-12-18,27.9,20.9,29.3,23.2,0.0,0.0,3,15.5,29.5,40
Chennai,2004-12-19,27.7,18.3,29.9,19.9,0.0,0.0,3,11.1,22.3,37
Chennai,2004-12-20,28.1,19.3,31.1,21.7,0.0,0.0,3,10.4,20.2,60
Chennai,2004-12-21,28.3,18.8,31.1,21.1,0.0,0.0,3,11.7,21.2,77
Chennai,2004-12-22,28.6,18.3,31.5,19.6,0.0,0.0,1,13.3,23.8,41
Chennai,2004-12-23,28.7,18.1,31.2,19.9,0.0,0.0,2,14.8,26.3,36
Chennai,2004-12-24,27.1,22.6,29.0,25.3,1.2,1.2,51,19.4,35.6,38
Chennai,2004-12-25,27.4,22.8,27.0,24.0,0.0,0.0,3,20.9,37.1,40
Chennai,2004-12-26,28.3,21.1,29.0,22.5,0.0,0.0,2,21.0,37.4,31
Chennai,2004-12-27,28.3,23.4,28.7,24.7,0.0,0.0,3,23.9,42.1,44
Chennai,2004-12-28,28.1,23.8,27.7,24.4,0.0,0.0,2,22.9,40.3,52
Chennai,2004-12-29,28.4,23.0,30.0,24.5,0.5,0.5,51,20.8,37.4,53
Chennai,2004-12-30,27.8,22.4,28.3,23.5,0.0,0.0,3,18.2,32.8,45
Chennai,2004-12-31,28.3,21.2,30.3,22.3,0.0,0.0,3,18.6,33.5,40
Chennai,2005-01-01,28.5,20.9,30.8,22.6,0.0,0.0,3,12.1,25.2,76
Chennai,2005-01-02,28.0,20.8,29.7,23.0,0.0,0.0,3,14.8,26.6,67
Chennai,2005-01-03,28.2,20.3,30.2,22.8,0.0,0.0,2,15.3,28.4,55
Chennai,2005-01-04,28.5,21.0,29.8,23.0,0.0,0.0,3,20.1,36.0,36
Chennai,2005-01-05,28.0,21.2,29.6,23.2,0.0,0.0,3,15.4,30.2,40
Chennai,2005-01-06,28.7,22.5,28.8,23.9,0.0,0.0,3,21.7,37.8,42
Chennai,2005-01-07,28.4,22.3,29.2,24.0,0.0,0.0,3,20.9,37.4,40
Chennai,2005-01-08,28.3,21.4,29.8,23.5,0.0,0.0,3,17.3,32.4,44
Chennai,2005-01-09,28.2,19.7,29.3,21.9,0.0,0.0,3,16.9,31.0,34
Chennai,2005-01-10,29.0,18.3,31.9,20.5,0.0,0.0,3,11.5,23.4,72
Chennai,2005-01-11,29.3,17.7,31.8,19.6,0.0,0.0,3,12.7,25.2,134
Chennai,2005-01-12,28.8,17.6,32.2,19.6,0.0,0.0,3,12.0,24.8,64
Chennai,2005-01-13,28.9,18.4,30.4,20.6,0.0,0.0,3,17.6,32.4,35
Chennai,2005-01-14,29.0,20.6,30.5,22.8,0.0,0.0,2,19.1,34.9,43
Chennai,2005-01-15,27.7,20.4,28.5,21.5,0.0,0.0,3,16.6,31.0,55
Chennai,2005-01-16,28.3,21.5,30.0,22.7,0.0,0.0,3,13.2,25.9,73
Chennai,2005-01-17,29.2,19.9,31.7,22.2,0.0,0.0,3,16.6,31.0,84
Chennai,2005-01-18,29.4,21.1,32.7,24.4,0.0,0.0,3,15.2,27.7,82
Chennai,2005-01-19,29.1,22.4,32.3,25.8,0.6,0.6,51,19.1,34.6,60
Chennai,2005-01-20,28.6,22.8,30.7,25.3,0.0,0.0,3,21.9,37.4,47
Chennai,2005-01-21,29.0,25.0,30.4,26.4,0.0,0.0,3,23.0,39.2,55
Chennai,2005-01-22,28.7,24.1,30.2,26.1,0.0,0.0,3,18.4,31.0,70
Chennai,2005-01-23,29.0,23.0,31.4,25.7,0.0,0.0,3,13.8,26.3,98
Chennai,2005-01-24,30.1,20.7,33.5,24.2,0.0,0.0,3,14.8,29.5,121
Chennai,2005-01-25,29.7,22.0,32.5,25.9,0.0,0.0,2,14.5,26.6,103
Chennai,2005-01-26,29.9,22.4,33.1,25.5,0.0,0.0,1,13.6,26.3,93
Chennai,2005-01-27,29.7,21.3,31.9,24.7,0.0,0.0,2,16.0,30.2,136
Chennai,2005-01-28,30.0,21.6,32.3,24.7,0.0,0.0,3,15.3,27.4,136
Chennai,2005-01-29,29.2,22.1,31.3,25.0,0.0,0.0,2,20.5,37.1,111
Chennai,2005-01-30,29.6,23.6,31.3,25.9,0.0,0.0,2,15.9,29.5,124
Chennai,2005-01-31,27.8,23.7,29.1,25.7,1.3,1.3,51,19.7,34.6,108
Chennai,2005-02-01,28.7,22.6,31.7,26.2,1.8,1.8,51,14.7,28.4,58
Chennai,2005-02-02,28.1,22.5,30.6,25.7,8.1,8.1,61,17.9,32.4,36
Chennai,2005-02-03,28.2,23.5,31.0,26.5,0.7,0.7,51,18.7,32.4,75
Chennai,2005-02-04,28.1,22.7,31.3,25.6,0.5,0.5,51,16.7,32.0,78
Chennai,2005-02-05,29.1,21.5,31.8,24.9,0.0,0.0,1,14.0,27.4,80
Chennai,2005-02-06,29.2,19.9,31.9,23.1,0.0,0.0,2,15.4,29.2,78
Chennai,2005-02-07,29.0,19.5,31.5,22.3,0.0,0.0,3,15.6,30.2,70
Chennai,2005-02-08,28.7,21.1,30.2,23.5,0.0,0.0,3,17.4,32.0,58
Chennai,2005-02-09,29.5,21.4,31.4,23.2,0.0,0.0,2,18.8,34.6,40
Chennai,2005-02-10,30.4,21.2,32.3,23.6,0.0,0.0,3,18.6,35.3,39
Chennai,2005-02-11,30.0,20.4,32.2,23.0,0.0,0.0,1,17.3,32.4,24
Chennai,2005-02-12,30.6,19.1,32.6,21.5,0.0,0.0,2,14.8,29.9,35
Chennai,2005-02-13,31.3,17.9,33.3,19.8,0.0,0.0,3,11.5,24.5,53
Chennai,2005-02-14,32.8,18.0,34.3,20.0,0.0,0.0,3,10.9,21.6,172
Chennai,2005-02-15,33.6,18.3,35.3,20.1,0.0,0.0,3,15.5,28.1,188
Chennai,2005-02-16,33.7,20.9,34.7,22.9,0.0,0.0,0,20.8,36.4,186
Chennai,2005-02-17,33.3,22.2,35.4,24.7,0.0,0.0,3,21.3,37.4,183
Chennai,2005-02-18,32.5,22.0,34.8,25.1,0.0,0.0,2,18.7,33.8,176
Chennai,2005-02-19,31.6,21.9,34.8,25.3,0.0,0.0,3,16.0,31.0,157
Chennai,2005-02-20,31.3,19.8,34.0,22.5,0.0,0.0,3,15.0,29.5,160
Chennai,2005-02-21,31.0,22.0,33.8,24.8,0.0,0.0,3,18.7,33.5,150
Chennai,2005-02-22,30.1,23.1,33.8,26.4,0.5,0.5,51,17.2,32.0,138
Chennai,2005-02-23,31.6,23.7,35.0,28.0,0.0,0.0,2,16.5,31.3,115
Chennai,2005-02-24,32.0,22.2,36.0,26.4,0.0,0.0,1,13.9,27.0,106
Chennai,2005-02-25,33.0,20.6,36.4,23.6,0.0,0.0,0,15.3,28.4,144
Chennai,2005-02-26,33.3,20.9,36.1,24.4,0.0,0.0,3,13.0,25.9,155
Chennai,2005-02-27,33.2,20.9,35.5,23.8,0.0,0.0,1,14.0,27.4,165
Chennai,2005-02-28,32.3,19.8,35.5,22.7,0.0,0.0,2,12.6,25.6,139
Chennai,2005-03-01,31.8,21.7,35.2,25.8,0.0,0.0,1,13.2,27.4,97
Chennai,2005-03-02,31.8,21.8,35.7,26.0,0.0,0.0,3,14.6,28.8,107
Chennai,2005-03-03,31.6,21.3,35.5,25.0,0.0,0.0,3,12.7,26.6,123
Chennai,2005-03-04,31.7,22.3,35.5,26.3,0.0,0.0,2,15.0,28.1,142
Chennai,2005-03-05,31.7,23.0,35.0,27.2,0.3,0.3,51,15.5,30.2,118
Chennai,2005-03-06,31.4,24.5,34.2,28.3,0.0,0.0,2,17.3,32.8,117
Chennai,2005-03-07,32.2,23.5,35.7,27.9,0.0,0.0,2,16.6,31.7,139
Chennai,2005-03-08,32.4,24.6,36.6,28.9,0.0,0.0,2,19.5,34.6,112
Chennai,2005-03-09,30.3,24.3,35.2,29.2,1.8,1.8,53,13.9,24.1,114
Chennai,2005-03-10,31.9,23.6,37.5,28.6,0.2,0.2,51,17.3,29.9,108
Chennai,2005-03-11,33.1,24.6,37.4,29.3,0.0,0.0,3,19.9,35.6,161
Chennai,2005-03-12,33.4,25.2,37.2,29.4,0.6,0.6,51,20.1,38.5,169
Chennai,2005-03-13,30.0,25.8,34.2,30.2,6.5,6.5,61,16.2,31.7,144
Chennai,2005-03-14,31.9,24.5,37.1,29.2,1.1,1.1,53,17.0,31.7,125
Chennai,2005-03-15,32.2,23.5,37.1,27.6,0.0,0.0,3,15.6,29.2,125
Chennai,2005-03-16,33.1,22.8,36.9,26.6,0.0,0.0,2,15.5,28.8,150
Chennai,2005-03-17,31.3,22.5,35.1,26.4,0.0,0.0,1,13.4,28.1,123
Chennai,2005-03-18,32.8,20.9,37.1,24.3,0.0,0.0,3,12.3,25.6,135
Chennai,2005-03-19,32.9,20.6,36.5,23.8,0.0,0.0,2,15.0,26.6,132
Chennai,2005-03-20,33.5,21.9,38.0,25.9,0.0,0.0,3,15.5,31.3,149
Chennai,2005-03-21,34.0,23.4,38.0,27.6,0.0,0.0,1,18.5,33.5,163
Chennai,2005-03-22,33.9,24.1,37.2,28.2,0.0,0.0,2,21.9,36.4,170
Chennai,2005-03-23,35.0,24.8,38.5,28.4,0.0,0.0,1,25.6,43.9,177
Chennai,2005-03-24,34.1,26.9,37.9,30.4,1.4,1.4,55,21.3,40.7,175
Chennai,2005-03-25,34.4,27.0,38.6,31.2,0.2,0.2,51,21.3,36.0,169
Chennai,2005-03-26,34.5,26.8,39.4,31.6,0.3,0.3,51,18.9,33.5,171
Chennai,2005-03-27,34.5,26.9,39.8,31.3,0.0,0.0,3,19.4,37.1,153
Chennai,2005-03-28,34.6,25.9,38.6,30.3,0.0,0.0,3,20.0,36.7,163
Chennai,2005-03-29,35.3,25.5,38.3,29.6,0.0,0.0,3,20.8,38.2,170
Chennai,2005-03-30,34.8,26.3,39.1,30.5,0.0,0.0,3,20.4,38.2,160
Chennai,2005-03-31,35.1,26.5,39.8,31.5,0.0,0.0,3,19.9,34.6,163
Chennai,2005-04-01,34.3,26.7,39.2,31.8,0.0,0.0,3,17.9,33.8,149
Chennai,2005-04-02,33.9,25.6,38.7,31.4,0.0,0.0,3,18.7,33.1,105
Chennai,2005-04-03,32.2,25.4,37.7,30.7,6.7,6.7,61,18.2,35.6,86
Chennai,2005-04-04,29.2,25.6,34.7,30.2,25.4,25.4,63,18.5,33.5,74
Chennai,2005-04-05,26.4,25.0,31.8,29.7,50.4,50.4,63,13.1,29.5,101
Chennai,2005-04-06,29.0,24.1,33.2,29.5,8.8,8.8,55,12.3,24.8,90
Chennai,2005-04-07,30.8,24.8,39.2,29.3,14.4,14.4,63,12.7,22.3,182
Chennai,2005-04-08,30.4,25.0,35.4,29.3,1.2,1.2,53,14.8,25.6,184
Chennai,2005-04-09,31.3,26.3,37.2,30.3,0.6,0.6,51,17.6,27.4,184
Chennai,2005-04-10,31.7,26.3,38.2,31.5,0.5,0.5,51,19.0,32.0,173
Chennai,2005-04-11,31.1,26.1,37.8,31.3,1.7,1.7,53,17.7,32.0,167
Chennai,2005-04-12,31.4,26.1,37.1,31.3,0.2,0.2,51,19.1,34.9,164
Chennai,2005-04-13,31.6,26.2,38.3,31.9,0.7,0.7,51,17.1,31.3,172
Chennai,2005-04-14,33.0,25.6,38.9,31.1,0.0,0.0,2,18.2,31.0,173
Chennai,2005-04-15,33.2,25.9,39.3,31.1,0.0,0.0,2,17.6,30.2,184
Chennai,2005-04-16,33.7,25.8,40.0,30.8,0.0,0.0,1,16.1,29.5,184
Chennai,2005-04-17,33.7,25.3,38.8,30.2,0.0,0.0,1,15.8,28.8,186
Chennai,2005-04-18,33.6,25.5,38.1,30.0,0.0,0.0,1,19.5,34.6,182
Chennai,2005-04-19,33.2,26.2,38.6,31.0,0.0,0.0,3,15.8,28.1,162
Chennai,2005-04-20,32.3,25.2,38.0,30.8,1.8,1.8,55,17.3,33.8,153
Chennai,2005-04-21,32.9,25.2,39.5,29.8,0.0,0.0,3,16.1,28.4,172
Chennai,2005-04-22,33.8,25.4,39.1,30.4,0.0,0.0,3,16.6,29.9,181
Chennai,2005-04-23,34.3,26.6,39.9,31.8,0.0,0.0,3,19.8,34.9,179
Chennai,2005-04-24,33.6,26.7,38.6,32.3,0.2,0.2,51,19.1,34.9,176
Chennai,2005-04-25,33.8,26.5,39.0,31.8,0.0,0.0,3,16.6,31.7,170
Chennai,2005-04-26,34.4,26.7,39.5,32.1,0.0,0.0,3,18.2,30.6,172
Chennai,2005-04-27,33.6,26.7,39.1,31.8,0.0,0.0,3,16.6,31.7,185
Chennai,2005-04-28,35.6,27.5,42.0,32.9,0.0,0.0,1,19.5,36.0,183
Chennai,2005-04-29,35.5,28.1,40.7,33.1,0.0,0.0,1,21.4,36.4,176
Chennai,2005-04-30,34.1,28.4,39.0,33.1,0.0,0.0,3,22.2,38.9,166
Chennai,2005-05-01,34.0,27.2,39.4,31.9,1.2,1.2,51,19.7,33.1,168
Chennai,2005-05-02,33.1,27.0,38.8,32.2,1.6,1.6,61,16.4,34.2,174
Chennai,2005-05-03,34.1,27.2,40.2,32.2,3.1,3.1,61,17.1,27.7,167
Chennai,2005-05-04,33.0,26.1,39.4,31.0,1.6,1.6,55,15.8,31.0,173
Chennai,2005-05-05,33.8,26.1,39.1,30.4,1.2,1.2,51,16.1,30.2,198
Chennai,2005-05-06,35.3,27.3,42.3,33.6,0.4,0.4,51,15.0,26.3,179
Chennai,2005-05-07,36.1,27.9,42.3,33.2,0.0,0.0,3,16.9,27.4,184
Chennai,2005-05-08,36.7,28.3,42.7,33.6,0.0,0.0,3,18.7,29.9,188
Chennai,2005-05-09,38.1,28.7,42.2,32.5,0.0,0.0,3,21.0,31.3,203
Chennai,2005-05-10,39.0,28.7,45.7,30.9,0.0,0.0,3,21.7,33.1,202
Chennai,2005-05-11,38.6,29.1,45.3,31.8,0.4,0.4,51,18.9,29.5,207
Chennai,2005-05-12,38.3,28.8,43.4,33.6,0.0,0.0,1,22.6,36.7,189
Chennai,2005-05-13,38.2,28.9,42.6,32.8,0.0,0.0,3,23.6,40.0,190
Chennai,2005-05-14,38.2,29.6,43.0,32.9,0.0,0.0,3,25.3,37.8,189
Chennai,2005-05-15,38.6,28.9,42.9,32.2,0.0,0.0,3,24.0,40.0,190
Chennai,2005-05-16,38.6,28.5,42.8,32.1,0.0,0.0,3,23.9,37.4,191
Chennai,2005-05-17,38.2,28.4,42.8,31.9,0.0,0.0,2,22.5,36.7,187
Chennai,2005-05-18,37.5,28.3,42.8,32.5,0.0,0.0,2,21.7,37.1,177
Chennai,2005-05-19,36.0,28.1,41.4,32.9,0.0,0.0,1,21.5,39.6,173
Chennai,2005-05-20,35.9,27.8,40.9,33.0,0.0,0.0,2,21.6,38.2,175
Chennai,2005-05-21,36.0,28.0,41.2,32.8,0.0,0.0,2,22.4,35.3,174
Chennai,2005-05-22,36.0,28.3,42.7,33.1,0.0,0.0,2,18.8,31.7,172
Chennai,2005-05-23,36.8,28.3,42.6,33.3,0.0,0.0,2,21.8,36.0,178
Chennai,2005-05-24,37.2,28.5,42.6,32.7,0.0,0.0,3,23.3,37.8,184
Chennai,2005-05-25,37.6,28.3,43.8,32.1,0.0,0.0,3,20.8,37.1,184
Chennai,2005-05-26,37.4,28.2,43.2,32.3,0.4,0.4,51,19.8,33.5,183
Chennai,2005-05-27,36.3,26.8,42.7,31.2,1.0,1.0,55,20.8,39.2,192
Chennai,2005-05-28,35.9,28.2,42.4,33.5,0.0,0.0,3,21.5,36.4,183
Chennai,2005-05-29,35.2,27.5,40.8,32.2,2.3,2.3,61,16.3,27.4,195
Chennai,2005-05-30,35.1,27.5,41.1,32.0,1.2,1.2,53,18.4,34.9,195
Chennai,2005-05-31,34.9,27.4,39.5,33.3,0.1,0.1,51,19.0,29.9,197
Chennai,2005-06-01,37.0,27.9,43.0,32.3,2.8,2.8,61,21.6,27.7,219
Chennai,2005-06-02,36.9,27.9,42.4,32.8,8.1,8.1,63,20.4,30.2,216
